,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK
1158,123960,2060043200,2060014200,2060014100,0,0,107,000,-,½Å±â2±æ,0,000,0,0,0,0,
1159,123961,2060041800,2060014300,2060013600,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1160,123962,2060044600,2060015600,2060014500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1161,123963,2060022600,2060008000,2060008300,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1162,123964,2060082600,2060028700,2060026000,0,0,107,000,-,¼ö³»2±æ,0,000,0,0,0,0,
1163,123965,2060071500,2060026000,2060022400,0,0,107,000,-,¼ö³»2±æ,0,000,0,0,0,0,
1164,123966,2060035200,2060012200,2060011800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1165,123967,2060033200,2060011800,2060011100,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1166,123968,2060016200,2060006100,2060005900,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1167,123969,2060046000,2060015600,2060015000,0,0,107,003,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1168,123970,2060040600,2060015300,2060013300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1169,123971,2060038400,2060012900,2060012800,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1170,123972,2060036800,2060012800,2060012200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1171,123973,2060039300,2060013600,2060013000,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1172,123974,2060041700,2060013800,2060013600,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1173,123975,2060037300,2060012400,2060012900,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1174,123976,2060041500,2060013500,2060015000,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1175,123977,2060041300,2060013500,2060013700,0,0,107,003,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1176,123978,2060046300,2060015000,2060017600,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1177,123979,2060042100,2060013700,2060013900,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1178,123980,2060032700,2060011000,2060011400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1179,123981,2060045500,2060014800,2060015200,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1180,123982,2060030100,2060010200,2060011500,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1181,123983,2060012500,2060005100,2060005800,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1182,123984,2060065900,2060021000,2060023700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1183,123985,2060062100,2060019900,2060023700,0,0,107,000,-,±Ã¾È¹ú±æ,0,000,0,0,0,0,
1184,123986,2060066000,2060023700,2060021000,0,0,107,000,-,¾ÈÁ¤±æ,0,000,0,0,0,0,
1185,123987,2060078300,2060024500,2060026200,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,
1186,123988,2060069600,2060021900,2060022000,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
1187,123989,2060074100,2060023200,2060023800,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,
1188,123990,2060070000,2060022000,2060023200,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1189,123991,2060063100,2060020200,2060020300,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
1190,123992,2060057300,2060019200,2060018600,0,0,107,000,-,¿ªºÏ1±æ,0,000,0,0,0,0,
1191,123993,2060049900,2060016200,2060017400,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1192,123994,2060053500,2060017400,2060018700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1193,123995,2060057500,2060018700,2060019200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1194,123996,2060047500,2060015300,2060016200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1195,123997,2060053300,2060017400,2060017500,0,0,107,000,-,¿ª³²±æ,0,000,0,0,0,0,
1196,123998,2060057100,2060018700,2060018600,0,0,107,000,-,¿ªºÏ±æ,0,000,0,0,0,0,
1197,123999,2060045100,2060014700,2060014800,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,
1198,124000,2060043500,2060014100,2060014600,0,0,107,000,-,½Å±â±æ,0,000,0,0,0,0,
1199,124001,2060043700,2060014200,2060014300,0,0,107,000,-,½Å±â2±æ,0,000,0,0,0,0,
1200,124002,2060025100,2060008900,2060008800,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,
1201,124003,2060025300,2060008900,2060008800,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,
1202,124004,2060022900,2060008000,2060008700,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,
1203,124005,2060029900,2060010300,2060010200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1204,124006,2060020900,2060007400,2060010200,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1205,124007,2060013100,2060005200,2060005300,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
1206,124008,2060012700,2060005100,2060005900,0,0,107,000,-,¼®ÃÌ°ø¿ø±æ,0,000,0,0,0,0,
1207,124009,2060015700,2060005800,2060005900,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1208,124010,2060044700,2060014500,2060015600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1209,124011,2060022700,2060008300,2060008000,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1210,124012,2060082700,2060026000,2060028700,1,0,107,000,-,¼ö³»2±æ,0,000,0,0,0,0,
1211,124013,2060071600,2060022400,2060026000,0,0,107,000,-,¼ö³»2±æ,0,000,0,0,0,0,
1212,124014,2060035300,2060011800,2060012200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1213,124015,2060044100,2060014300,2060014800,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1214,124016,2060046100,2060015000,2060015600,0,0,107,003,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1215,124017,2060040700,2060013300,2060015300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1216,124018,2060038500,2060012800,2060012900,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1217,124019,2060036900,2060012200,2060012800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1218,124020,2060025800,2060008900,2060009300,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,
1219,124024,2060091200,2060028700,2060029400,0,0,107,000,-,-,0,000,0,0,0,0,
1220,124032,2060091300,2060029400,2060028700,0,0,107,000,-,-,0,000,0,0,0,0,
1221,124033,2060031600,2060010700,2060011100,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1222,124034,2060001601,2060000400,2060001702,0,0,105,000,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
1223,124035,2060001501,2060001702,2060000400,0,0,105,000,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
1224,124043,2060021000,2060010300,2060007400,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1225,124044,2060039000,2060013100,2060013000,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1226,124045,2060077200,2060025400,2060024300,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1227,124046,2060081200,2060025900,2060025400,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1228,124047,2060024600,2060008700,2060008800,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,
1229,124048,2060027400,2060009600,2060009500,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,
1230,124049,2060027800,2060009700,2060009600,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,
1231,124050,2060034000,2060011900,2060011400,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,
1232,124051,2060014400,2060006600,2060005400,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,
1233,124052,2060018400,2060006600,2060007000,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,
1234,124053,2060013200,2060005400,2060005300,0,0,107,000,-,-,0,000,0,0,0,0,
1235,124060,2060021100,2060007400,2060010300,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1236,124061,2060039100,2060013000,2060013100,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1237,124062,2060077300,2060024300,2060025400,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1238,124063,2060081300,2060025400,2060025900,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1239,124064,2060053900,2060017600,2060018500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1240,124065,2060042500,2060013900,2060013800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1241,124066,2060082100,2060025800,2060025900,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
1242,124067,2060019700,2060007000,2060007100,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,
1243,124068,2060019100,2060007200,2060006800,0,0,107,000,-,-,0,000,0,0,0,0,
1244,124069,2060027700,2060009500,2060009900,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,
1245,124070,2060024700,2060008800,2060008700,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,
1246,124071,2060027500,2060009500,2060009600,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,
1247,124072,2060027900,2060009600,2060009700,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,
1248,124073,2060025500,2060008800,2060009400,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,
1249,124074,2060092400,2060029000,2060029200,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1250,124075,2060092500,2060029200,2060029000,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1251,124076,2060031400,2060010800,2060010600,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,
1252,124077,2060031500,2060010600,2060010800,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,
1253,124078,2060068700,2060021700,2060021800,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
1254,124079,2060069100,2060021800,2060021900,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
1255,124080,2060069300,2060024000,2060021800,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
1256,124081,2060063600,2060021800,2060020300,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
1257,124082,2060063700,2060020300,2060021800,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
1258,124083,2060069400,2060021800,2060024000,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
1259,124084,2060069200,2060021900,2060021800,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
1260,124085,2060068800,2060021800,2060021700,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
1261,124086,2060031100,2060010600,2060010500,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,
1262,124088,2060115400,2060037800,2060036400,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1263,124089,2060120000,2060037800,2060039000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1264,124090,2060115600,2060039000,2060036400,0,0,102,002,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1265,124091,2060093200,2060030600,2060029100,0,0,107,003,-,¹éÇö·Î,0,000,0,0,0,0,
1266,124092,2060093300,2060029100,2060030600,0,0,107,003,-,¹éÇö·Î,0,000,0,0,0,0,
1267,124093,2060080800,2060025300,2060025200,0,0,107,000,-,¹éÇö´Ù¸®±æ,0,000,0,0,0,0,
1268,124094,2060080900,2060025200,2060025300,0,0,107,000,-,¹éÇö´Ù¸®±æ,0,000,0,0,0,0,
1269,124095,2060061000,2060019700,2060019800,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,
1270,124096,2060061100,2060019800,2060019700,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,
1271,124097,2060158900,2060050500,2060050300,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1272,124108,2060175400,2040005000,2040004700,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1273,124109,2060175500,2040004700,2040005000,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1274,124116,2060037400,2060012500,2060013000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1275,124117,2060037500,2060013000,2060012500,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1276,124118,2060035600,2060012000,2060012500,0,0,107,003,-,µ¹¸¶·Î,0,000,0,0,0,0,
1277,124119,2060035700,2060012500,2060012000,0,0,107,003,-,µ¹¸¶·Î,0,000,0,0,0,0,
1278,124120,2060037600,2060012600,2060012900,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1279,124121,2060037700,2060012900,2060012600,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1280,124122,2060035800,2060012000,2060012600,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1281,124123,2060035900,2060012600,2060012000,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1282,124131,2060159000,2060050300,2060052600,0,0,107,000,-,ÁßÅ¾5±æ,0,000,0,0,0,0,
1283,124132,2060159100,2060052600,2060050300,0,0,107,000,-,ÁßÅ¾5±æ,0,000,0,0,0,0,
1284,124133,2060138000,2060043800,2060044300,0,0,107,000,-,-,0,000,0,0,0,0,
1285,124134,2060139600,2060045200,2060044300,0,0,107,000,-,-,0,000,0,0,0,0,
1286,124135,2060139700,2060044300,2060045200,0,0,107,000,-,-,0,000,0,0,0,0,
1287,124136,2060138100,2060044300,2060043800,0,0,107,000,-,-,0,000,0,0,0,0,
1288,124137,2060094000,2060030300,2060029300,0,0,107,000,-,¼Ò°ø¿ø±æ,0,000,0,0,0,0,
1289,124138,2060094100,2060029300,2060030300,0,0,107,000,-,¼Ò°ø¿ø±æ,0,000,0,0,0,0,
1290,124139,2060128200,2060040600,2060040800,0,0,107,000,-,-,0,000,0,0,0,0,
1291,124140,2060128300,2060040800,2060040600,0,0,107,000,-,-,0,000,0,0,0,0,
1292,124150,2060000200,2280033700,2060000100,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
1293,124151,2060007701,2060004400,2060003100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1294,124152,2060006001,2060002800,2060003300,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,
1295,124153,2060004400,2060001800,2060002400,0,0,105,000,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
1296,124154,2060003800,2060001700,2060001800,0,0,105,001,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
1297,124155,2060006400,2060003400,2060002600,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,
1298,124156,2060010100,2060004400,2060004700,0,0,105,002,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
1299,124157,2060007000,2060003500,2060003400,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,
1300,124158,2060007600,2060003600,2060003700,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
1301,124159,2060002400,2060001000,2060001100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1302,124160,2060001400,2060000600,2060000700,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1303,124161,2060001000,2060000500,2060000600,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1304,124162,2060002000,2060000800,2060000900,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1305,124163,2060002800,2060001200,2060001300,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1306,124164,2060003000,2060001300,2060001400,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1307,124165,2060003200,2060001400,2060001500,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1308,124166,2060002600,2060001100,2060001200,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1309,124167,2060001800,2060000700,2060000800,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1310,124168,2060003400,2060001500,2060001600,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1311,124169,2060006900,2060003400,2060003500,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,
1312,124170,2060007500,2060003700,2060003600,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
1313,124171,2060002300,2060001100,2060001000,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1314,124172,2060001300,2060000700,2060000600,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1315,124173,2060000900,2060000600,2060000500,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1316,124174,2060001900,2060000900,2060000800,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1317,124175,2060002700,2060001300,2060001200,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1318,124176,2060002500,2060001200,2060001100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1319,124177,2060001700,2060000800,2060000700,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1320,124178,2060003300,2060001600,2060001500,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1321,124207,2060176400,2050002000,2050001400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1322,124209,2060155200,2060049300,2060049400,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1323,124210,2060172600,2050001400,2060054700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1324,124213,2060175000,2050003800,2050003600,0,0,107,000,-,´ë¿ø·Î,0,000,0,0,0,0,
1325,124214,2060172200,2060054700,2060055100,0,0,107,000,-,´ë¿ø·Î,0,000,0,0,0,0,
1326,124215,2060168000,2060053100,2060053200,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1327,124216,2060148600,2060047100,2060047900,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1328,124217,2060147600,2060046600,2060047100,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1329,124218,2060142200,2060045100,2060045900,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1330,124220,2060148800,2060049300,2060047100,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1331,124221,2060155400,2060051400,2060049300,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1332,124223,2060085200,2060027400,2060001300,0,0,107,000,-,È¿Çà2±æ,0,000,0,0,0,0,
1333,124224,2060163200,2060053600,2060051600,0,0,107,000,-,¸À°íÀ»±æ,0,000,0,0,0,0,
1334,124225,2060169600,2060054200,2060053600,0,0,107,000,-,¸À°íÀ»±æ,0,000,0,0,0,0,
1335,124226,2060156600,2060050100,2060049600,0,0,107,000,-,¸À°íÀ»±æ,0,000,0,0,0,0,
1336,124227,2060158000,2060050400,2060050100,0,0,107,000,-,¸À°íÀ»±æ,0,000,0,0,0,0,
1337,124228,2060160600,2060052800,2060050700,0,0,107,000,-,Å¾°ñ2±æ,0,000,0,0,0,0,
1338,124229,2060159800,2060052700,2060050500,0,0,107,000,-,Å¾°ñ1±æ,0,000,0,0,0,0,
1339,124230,2060160400,2060052900,2060050600,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1340,124233,2060117400,2060040300,2060037000,0,0,107,000,-,µ¹¿î¸®±æ,0,000,0,0,0,0,
1341,124234,2060128900,2260004700,2060040900,0,0,105,000,57,ÇÏ¿À°í°³,0,000,0,0,0,0,
1342,124235,2060124200,2060039300,2060002800,0,0,107,003,-,¼ÛÀ¯°ü±æ,0,000,0,0,0,0,
1343,124236,2060126300,2060002800,2060040700,0,0,107,003,-,-,0,000,0,0,0,0,
1344,124237,2060127200,2060040300,2060040900,0,0,107,000,-,-,0,000,0,0,0,0,
1345,124263,2060095700,2060001500,2060030000,0,0,107,000,-,¼­´ç±æ,0,000,0,0,0,0,
1346,124267,2060176500,2050001400,2050002000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1347,124269,2060155300,2060049400,2060049300,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1348,124270,2060172700,2060054700,2050001400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1349,124272,2060162300,2060051500,2060051400,0,0,107,000,-,¸ÅÈ­¸¶À»±æ,0,000,0,0,0,0,
1350,124276,2060148700,2060047900,2060047100,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1351,124277,2060147700,2060047100,2060046600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1352,124278,2060142300,2060045900,2060045100,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1353,124280,2060148900,2060047100,2060049300,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1354,124281,2060155500,2060049300,2060051400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1355,124283,2060085300,2060001300,2060027400,0,0,107,000,-,È¿Çà2±æ,0,000,0,0,0,0,
1356,124284,2060067400,2060000800,2060021400,0,0,107,000,-,µ¿¹®±æ,0,000,0,0,0,0,
1357,124285,2060083300,2060001200,2060026600,0,0,107,000,-,ÃÊ¿ø±æ,0,000,0,0,0,0,
1358,124286,2060075100,2060023600,2060001000,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
1359,124287,2060072400,2060022600,2060000900,0,0,107,000,-,¼¼Áý±æ,0,000,0,0,0,0,
1360,124288,2060058700,2060000700,2060019000,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1361,124289,2060159900,2060050500,2060052700,0,0,107,000,-,Å¾°ñ1±æ,0,000,0,0,0,0,
1362,124290,2060160500,2060050600,2060052900,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1363,124294,2060086300,2060027000,2060027500,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1364,124299,2060117500,2060037000,2060040300,0,0,107,000,-,µ¹¿î¸®±æ,0,000,0,0,0,0,
1365,124302,2060165800,2060052300,2060054500,0,0,107,000,-,ÅÍ¹Ì³Î±æ,0,000,0,0,0,0,
1366,124303,2060165200,2060052200,2060052500,0,0,107,000,-,-,0,000,0,0,0,0,
1367,124304,2060160800,2060050900,2060050800,0,0,107,000,-,-,0,000,0,0,0,0,
1368,124305,2060166200,2060052500,2060053600,0,0,107,000,-,¾ßÅ¾±æ,0,000,0,0,0,0,
1369,124306,2060158200,2060050100,2060050900,0,0,107,000,-,¾ßÅ¾±æ,0,000,0,0,0,0,
1370,124309,2060084300,2060026400,2060029400,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,
1371,124310,2060124000,2060002801,2060039300,0,0,105,001,57,-,0,106,0,0,0,0,
1372,124311,2060124300,2060039300,2060040700,0,0,107,000,-,-,0,105,0,0,0,0,
1373,124320,2060001602,2060001702,2060001701,0,0,105,001,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
1374,124321,2060067700,2060001702,2060021500,0,0,107,000,-,±Ã³»±æ,0,000,0,0,0,0,
1375,124322,2060067800,2060021500,2060001702,0,0,107,000,-,±Ã³»±æ,0,000,0,0,0,0,
1376,124323,2060067900,2060021500,2060022300,0,0,107,000,-,±Ã³»±æ,0,000,0,0,0,0,
1377,124324,2060068000,2060022300,2060021500,0,0,107,000,-,±Ã³»±æ,0,000,0,0,0,0,
1378,124325,2060071100,2060022300,2060023400,0,0,107,000,-,±Ã³»±æ,0,000,0,0,0,0,
1379,124326,2060071200,2060023400,2060022300,0,0,107,000,-,±Ã³»±æ,0,000,0,0,0,0,
1380,124327,2060145600,2060046100,2060046700,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1381,124328,2060145700,2060046700,2060046100,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1382,124334,2060004600,2060002100,2060002200,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1383,124335,2060004200,2060002000,2060002100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1384,124336,2060004000,2060001900,2060002000,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1385,124337,2060003600,2060001600,2060001900,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1386,124338,2060005300,2060002700,2060002500,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1387,124339,2060004700,2060002500,2060002200,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1388,124340,2060004500,2060002200,2060002100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1389,124345,2060124600,2060039400,2060040500,0,0,107,000,-,-,0,000,0,0,0,0,
1390,124349,2060125800,2060040400,2060039800,0,0,107,000,-,-,0,000,0,0,0,0,
1391,124350,2060108800,2060034500,2060034900,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1392,124353,2060129000,2060041600,2060041000,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1393,124354,2060121600,2060038500,2060038300,0,0,107,000,-,È²»õ¿ï1±æ,0,000,0,0,0,0,
1394,124355,2060121800,2060038500,2060038400,0,0,107,000,-,-,0,000,0,0,0,0,
1395,124356,2060122200,2060038900,2060038500,0,0,107,000,-,È²»õ¿ï1±æ,0,000,0,0,0,0,
1396,124357,2060120600,2060038300,2060038000,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,
1397,124358,2060101600,2060032600,2060031900,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,
1398,124359,2060095200,2060030800,2060029900,0,0,107,000,-,-,0,000,0,0,0,0,
1399,124360,2060126800,2060041000,2060040200,0,0,107,000,-,±¸·¿µé±æ,0,000,0,0,0,0,
1400,124361,2060126500,2060040000,2060040200,0,0,107,000,-,±¸·¿µé±æ,0,000,0,0,0,0,
1401,124362,2060123000,2060002500,2060038900,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1402,124363,2060120200,2060038300,2060037900,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1403,124364,2060120400,2060038400,2060037900,0,0,107,000,-,È²»õ¿ï2±æ,0,000,0,0,0,0,
