,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,ID½Å±ÔºÎ¿©,Shape_len
474,217247,2060039200,2060013000,2060013600,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013000,OEXT2060013600,OEXT2060039200,,sn_si-kg,206,00000,,0.00431874612952
475,217248,2060041600,2060013600,2060013800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013600,OEXT2060013800,OEXT2060041600,,sn_si-kg,206,00000,,0.00150260761136
476,217249,2060037200,2060012900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060012900,OEXT2060012400,OEXT2060037200,,sn_si-kg,206,00000,,0.00318433175157
477,217250,2060034600,2060012000,2060011700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060012000,OEXT2060011700,OEXT2060034600,,sn_si-kg,206,00000,,0.00286714500089
478,217251,2060074800,2060024100,2060023500,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060024100,OEXT2060023500,OEXT2060074800,,sn_si-kg,206,00000,,0.00100873699912
479,217252,2060068500,2060023000,2060021600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060021600,OEXT2060068500,,sn_si-kg,206,00000,,0.000763187159711
480,217253,2060063200,2060021700,2060020200,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060020200,OEXT2060063200,,sn_si-kg,206,00000,,0.001190863494
481,217254,2060068900,2060023100,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060023100,OEXT2060021700,OEXT2060068900,,sn_si-kg,206,00000,,0.000765001032469
482,217255,2060068300,2060021700,2060021600,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060021600,OEXT2060068300,,sn_si-kg,206,00000,,0.00185124104599
483,217256,2060076800,2060024400,2060024100,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060024100,OEXT2060076800,,sn_si-kg,206,00000,,0.00036017073007
484,217257,2060028000,2060009800,2060009700,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060009800,OEXT2060009700,OEXT2060028000,,sn_si-kg,206,00000,,0.000355535530836
485,217258,2060027200,2060009700,2060009400,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009700,OEXT2060009400,OEXT2060027200,,sn_si-kg,206,00000,,0.000361740107176
486,217259,2060026800,2060009400,2060009300,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,,5,,,OEXT2060009400,OEXT2060009300,OEXT2060026800,,sn_si-kg,206,00000,,0.00130799418347
487,217260,2060023600,2060009000,2060008300,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009000,OEXT2060008300,OEXT2060023600,,sn_si-kg,206,00000,,0.000763535943423
488,217261,2060025600,2060008900,2060009000,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060008900,OEXT2060009000,OEXT2060025600,,sn_si-kg,206,00000,,0.000481626420809
489,217262,2060025000,2060008800,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060008800,OEXT2060008900,OEXT2060025000,,sn_si-kg,206,00000,,0.0013112548611
490,217263,2060025200,2060008800,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060008800,OEXT2060008900,OEXT2060025200,,sn_si-kg,206,00000,,0.00185832987021
491,217264,2060083400,2060026700,2060026200,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,,5,,,OEXT2060026700,OEXT2060026200,OEXT2060083400,,sn_si-kg,206,00000,,0.000972393525822
492,217265,2060078000,2060026100,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060026100,OEXT2060024500,OEXT2060078000,,sn_si-kg,206,00000,,0.00190937579393
493,217266,2060073600,2060024500,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060024500,OEXT2060023000,OEXT2060073600,,sn_si-kg,206,00000,,0.00130215625121
494,217267,2060061800,2060020000,2060019900,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060020000,OEXT2060019900,OEXT2060061800,,sn_si-kg,206,00000,,0.000866875484857
495,217268,2060062200,2060020100,2060020000,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020100,OEXT2060020000,OEXT2060062200,,sn_si-kg,206,00000,,0.00178827235698
496,217269,2060044000,2060014800,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060014800,OEXT2060014300,OEXT2060044000,,sn_si-kg,206,00000,,0.000978345143483
497,217270,2060073500,2060023000,2060023100,0,0,107,000,-,¹éÇöÁßÇÐ±æ,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060023100,OEXT2060073500,,sn_si-kg,206,00000,,0.00184431220367
498,217271,2060077900,2060024400,2060025500,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060025500,OEXT2060077900,,sn_si-kg,206,00000,,0.00138025692587
499,217272,2060074900,2060023500,2060024100,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060023500,OEXT2060024100,OEXT2060074900,,sn_si-kg,206,00000,,0.00100875697867
500,217273,2060068600,2060021600,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060021600,OEXT2060023000,OEXT2060068600,,sn_si-kg,206,00000,,0.000763218639227
501,217274,2060063300,2060020200,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060020200,OEXT2060021700,OEXT2060063300,,sn_si-kg,206,00000,,0.00119083112807
502,217275,2060069000,2060021700,2060023100,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060023100,OEXT2060069000,,sn_si-kg,206,00000,,0.000765001923487
503,217276,2060068400,2060021600,2060021700,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021600,OEXT2060021700,OEXT2060068400,,sn_si-kg,206,00000,,0.0018512717797
504,217277,2060041900,2060013600,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013600,OEXT2060014300,OEXT2060041900,,sn_si-kg,206,00000,,0.000776245405802
505,217278,2060028100,2060009700,2060009800,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060009700,OEXT2060009800,OEXT2060028100,,sn_si-kg,206,00000,,0.000355535683076
506,217279,2060027300,2060009400,2060009700,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009400,OEXT2060009700,OEXT2060027300,,sn_si-kg,206,00000,,0.000361771013825
507,217280,2060026900,2060009300,2060009400,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,,5,,,OEXT2060009300,OEXT2060009400,OEXT2060026900,,sn_si-kg,206,00000,,0.0013079935847
508,217281,2060023700,2060008300,2060009000,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060008300,OEXT2060009000,OEXT2060023700,,sn_si-kg,206,00000,,0.000763535943423
509,217282,2060025700,2060009000,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060009000,OEXT2060008900,OEXT2060025700,,sn_si-kg,206,00000,,0.00048162732252
510,217283,2060033300,2060011100,2060011800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060011100,OEXT2060011800,OEXT2060033300,,sn_si-kg,206,00000,,0.00134165978979
511,217284,2060016300,2060005900,2060006100,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060005900,OEXT2060006100,OEXT2060016300,,sn_si-kg,206,00000,,0.00197719935493
512,217285,2060083500,2060026200,2060026700,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,,5,,,OEXT2060026200,OEXT2060026700,OEXT2060083500,,sn_si-kg,206,00000,,0.000972413112447
513,217286,2060078100,2060024500,2060026100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060024500,OEXT2060026100,OEXT2060078100,,sn_si-kg,206,00000,,0.00190934431432
514,217287,2060073700,2060023000,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060024500,OEXT2060073700,,sn_si-kg,206,00000,,0.00130215625121
515,217288,2060061900,2060019900,2060020000,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060019900,OEXT2060020000,OEXT2060061900,,sn_si-kg,206,00000,,0.000866875531709
516,217289,2060062300,2060020000,2060020100,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020000,OEXT2060020100,OEXT2060062300,,sn_si-kg,206,00000,,0.00178824147537
517,217296,2060082400,2060026400,2060026000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060026400,OEXT2060026000,OEXT2060082400,,sn_si-kg,206,00000,,0.000928119554152
518,217297,2060082500,2060026000,2060026400,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060026000,OEXT2060026400,OEXT2060082500,,sn_si-kg,206,00000,,0.000928093905789
519,217298,2060073200,2060026400,2060022900,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060026400,OEXT2060022900,OEXT2060073200,,sn_si-kg,206,00000,,0.00509630775499
520,217299,2060073300,2060022900,2060026400,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060022900,OEXT2060026400,OEXT2060073300,,sn_si-kg,206,00000,,0.00510214631144
521,217302,2060042600,2060014200,2060013800,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060014200,OEXT2060013800,OEXT2060042600,,sn_si-kg,206,00000,,0.000756281699258
522,217303,2060017200,2060007600,2060006200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060007600,OEXT2060006200,OEXT2060017200,,sn_si-kg,206,00000,,0.00293468745686
523,217304,2060018600,2060007100,2060006600,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060007100,OEXT2060006600,OEXT2060018600,,sn_si-kg,206,00000,,0.000653128588826
524,217305,2060019600,2060007100,2060007000,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,,5,,,OEXT2060007100,OEXT2060007000,OEXT2060019600,,sn_si-kg,206,00000,,0.000709790015952
525,217306,2060019000,2060006800,2060007200,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060006800,OEXT2060007200,OEXT2060019000,,sn_si-kg,206,00000,,0.000705302798142
526,217307,2060027600,2060009900,2060009500,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009900,OEXT2060009500,OEXT2060027600,,sn_si-kg,206,00000,,0.000441400192413
527,217308,2060080100,2060025000,2060025400,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060025000,OEXT2060025400,OEXT2060080100,,sn_si-kg,206,00000,,0.000463911822219
528,217309,2060056700,2060018600,2060018500,0,0,107,000,-,¿ªºÏ±æ,0,000,0,0,0,0,,5,,,OEXT2060018600,OEXT2060018500,OEXT2060056700,,sn_si-kg,206,00000,,0.000552906785975
529,217310,2060053700,2060017500,2060017600,0,0,107,000,-,¿ª³²±æ,0,000,0,0,0,0,,5,,,OEXT2060017500,OEXT2060017600,OEXT2060053700,,sn_si-kg,206,00000,,0.00113786856559
530,217311,2060042900,2060013900,2060014100,0,0,107,000,-,½Å±â±æ,0,000,0,0,0,0,,5,,,OEXT2060013900,OEXT2060014100,OEXT2060042900,,sn_si-kg,206,00000,,0.000735867353748
531,217312,2060042700,2060013800,2060014200,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060013800,OEXT2060014200,OEXT2060042700,,sn_si-kg,206,00000,,0.000756250190788
532,217313,2060017300,2060006200,2060007600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006200,OEXT2060007600,OEXT2060017300,,sn_si-kg,206,00000,,0.00293593792984
533,217314,2060018700,2060006600,2060007100,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060006600,OEXT2060007100,OEXT2060018700,,sn_si-kg,206,00000,,0.000653128588826
534,217315,2060088400,2060031600,2060027800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060031600,OEXT2060027800,OEXT2060088400,,sn_si-kg,206,00000,,0.00778511378431
535,217316,2060088500,2060027800,2060031600,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060027800,OEXT2060031600,OEXT2060088500,,sn_si-kg,206,00000,,0.00779541714266
536,217317,2060031200,2060010500,2060010800,0,0,107,000,-,±îÄ¡¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060010800,OEXT2060031200,,sn_si-kg,206,00000,,0.00278165596521
537,217319,2060031000,2060010500,2060010600,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060010600,OEXT2060031000,,sn_si-kg,206,00000,,0.00210273972898
538,217320,2060031300,2060010800,2060010500,0,0,107,000,-,±îÄ¡¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060010800,OEXT2060010500,OEXT2060031300,,sn_si-kg,206,00000,,0.00297765712146
539,217322,2060115500,2060036400,2060037800,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060036400,OEXT2060037800,OEXT2060115500,,sn_si-kg,206,00000,,0.00181624516423
540,217323,2060048600,2060015800,2060018100,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060015800,OEXT2060018100,OEXT2060048600,,sn_si-kg,206,00000,,0.00275067042628
541,217324,2060071700,2060025300,2060022500,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060025300,OEXT2060022500,OEXT2060071700,,sn_si-kg,206,00000,,0.00242856828931
542,217325,2060071800,2060022500,2060025300,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060022500,OEXT2060025300,OEXT2060071800,,sn_si-kg,206,00000,,0.00242207008885
543,217326,2060040200,2060013200,2060015800,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060013200,OEXT2060015800,OEXT2060040200,,sn_si-kg,206,00000,,0.00359135764495
544,217328,2060048700,2060018100,2060015800,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060018100,OEXT2060015800,OEXT2060048700,,sn_si-kg,206,00000,,0.00271811974654
545,217329,2060047200,2060015300,2060015800,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015300,OEXT2060015800,OEXT2060047200,,sn_si-kg,206,00000,,0.00138856268158
546,217330,2060047300,2060015800,2060015300,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015800,OEXT2060015300,OEXT2060047300,,sn_si-kg,206,00000,,0.00139628666653
547,217331,2060040300,2060015800,2060013200,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060015800,OEXT2060013200,OEXT2060040300,,sn_si-kg,206,00000,,0.00360458373439
548,217332,2060141200,2060044800,2060044900,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044800,OEXT2060044900,OEXT2060141200,,sn_si-kg,206,00000,,0.00246998797159
549,217333,2060141300,2060044900,2060044800,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044900,OEXT2060044800,OEXT2060141300,,sn_si-kg,206,00000,,0.00246830874868
550,217334,2060040400,2060013400,2060013300,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013400,OEXT2060013300,OEXT2060040400,,sn_si-kg,206,00000,,0.00123325608906
551,217336,2060128600,2060040800,2060041100,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060040800,OEXT2060041100,OEXT2060128600,,sn_si-kg,206,00000,,0.00136584330533
552,217337,2060128700,2060041100,2060040800,1,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060041100,OEXT2060040800,OEXT2060128700,,sn_si-kg,206,00000,,0.00130410951627
553,217338,2060127500,2060040500,2060040800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060040500,OEXT2060040800,OEXT2060127500,,sn_si-kg,206,00000,,0.000603761707765
554,217339,2060127600,2060040800,2060040500,1,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060040800,OEXT2060040500,OEXT2060127600,,sn_si-kg,206,00000,,0.000598961549068
555,217340,2060128400,2060041300,2060040600,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060041300,OEXT2060040600,OEXT2060128400,,sn_si-kg,206,00000,,0.00586839465108
556,217341,2060128500,2060040600,2060041300,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060040600,OEXT2060041300,OEXT2060128500,,sn_si-kg,206,00000,,0.005879870467
557,217342,2060127300,2060040600,2060040400,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060040600,OEXT2060040400,OEXT2060127300,,sn_si-kg,206,00000,,0.000945079810928
558,217343,2060127400,2060040400,2060040600,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060040400,OEXT2060040600,OEXT2060127400,,sn_si-kg,206,00000,,0.000895012685779
559,217344,2060060600,2060020800,2060019600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060020800,OEXT2060019600,OEXT2060060600,,sn_si-kg,206,00000,,0.000993242457279
560,217345,2060060700,2060019600,2060020800,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060019600,OEXT2060020800,OEXT2060060700,,sn_si-kg,206,00000,,0.000993267059459
561,217346,2060065000,2060022400,2060020800,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060022400,OEXT2060020800,OEXT2060065000,,sn_si-kg,206,00000,,0.00141689137652
562,217347,2060065100,2060020800,2060022400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060020800,OEXT2060022400,OEXT2060065100,,sn_si-kg,206,00000,,0.00141615426417
563,217348,2060070900,2060022700,2060022300,0,0,107,000,-,¾Õ¸ðÅüÀÌ±æ,0,000,0,0,0,0,,5,,,OEXT2060022700,OEXT2060022300,OEXT2060070900,,sn_si-kg,206,00000,,0.00266579523202
564,217349,2060068100,2060021500,2060022700,0,0,107,000,-,°¡Àå°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021500,OEXT2060022700,OEXT2060068100,,sn_si-kg,206,00000,,0.000733411382473
565,217350,2060071000,2060022300,2060022700,0,0,107,000,-,¾Õ¸ðÅüÀÌ±æ,0,000,0,0,0,0,,5,,,OEXT2060022300,OEXT2060022700,OEXT2060071000,,sn_si-kg,206,00000,,0.00253331449035
566,217351,2060068200,2060022700,2060021500,0,0,107,000,-,°¡Àå°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060022700,OEXT2060021500,OEXT2060068200,,sn_si-kg,206,00000,,0.000779473922086
567,217354,2060084500,2060031300,2060026500,0,0,107,000,-,¹®Á¤±æ,0,000,0,0,0,0,,5,,,OEXT2060031300,OEXT2060026500,OEXT2060084500,,sn_si-kg,206,00000,,0.00635234129622
568,217364,2060009600,2060004400,2060004600,0,0,105,000,23,±¹Áöµµ23È£¼±,0,000,0,5,0,0,,5,,,OEXT2060004400,OEXT2060004600,OEXT2060009600,,sn_si-kg,206,00000,,0.00122302537301
569,217365,2060009500,2060004600,2060004400,0,0,105,000,23,±¹Áöµµ23È£¼±,0,000,0,5,0,0,,5,,,OEXT2060004600,OEXT2060004400,OEXT2060009500,,sn_si-kg,206,00000,,0.00122304704247
570,217366,2060000100,2060000100,2280033700,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,,5,,,OEXT2060000100,OEXT2280033700,OEXT2060000100,,sn_si-kg,206,00000,,0.00259681384664
571,217367,2060007801,2060003100,2060004400,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,,5,,,OEXT2060003100,OEXT2060004400,OEXT2060007801,,sn_si-kg,206,00000,,0.0193929141715
572,217368,2060005901,2060003300,2060002800,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060003300,OEXT2060002800,OEXT2060005901,,sn_si-kg,206,00000,,0.00391148210627
573,217369,2060004300,2060002400,2060001800,0,0,105,000,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,,5,,,OEXT2060002400,OEXT2060001800,OEXT2060004300,,sn_si-kg,206,00000,,0.00649194567533
574,217370,2060003700,2060001800,2060001700,0,0,105,001,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,,5,,,OEXT2060001800,OEXT2060001700,OEXT2060003700,,sn_si-kg,206,00000,,0.000902124142871
575,217371,2060006300,2060002600,2060003400,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060002600,OEXT2060003400,OEXT2060006300,,sn_si-kg,206,00000,,0.0258322317016
576,217372,2060008500,2060004400,2060003900,0,0,105,002,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,,5,,,OEXT2060004400,OEXT2060003900,OEXT2060008500,,sn_si-kg,206,00000,,0.00147785972269
577,217379,2060011001,2040000302,2060004700,0,0,105,002,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,¡à[2005-07-16 ¿ÀÈÄ 2:22:41] Ed,5,,,OEXT2040000302,OEXT2060004700,OEXT2060011001,,sn_si-kg,206,00000,,0.0142558395219
578,217380,2060011101,2060004700,2040000302,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,¡à[2005-07-16 ¿ÀÈÄ 2:22:41] Ed,5,,,OEXT2060004700,OEXT2040000302,OEXT2060011101,,sn_si-kg,206,00000,,0.0142477629897
579,217383,2060128800,2060040900,2260004700,0,0,105,000,57,ÇÏ¿À°í°³,0,000,0,0,0,0,,5,,,OEXT2060040900,OEXT2260004700,OEXT2060128800,,sn_si-kg,206,00000,,0.03142267901
580,217384,2060124100,2060002800,2060039300,0,0,107,003,-,¼ÛÀ¯°ü±æ,0,000,0,0,0,0,,5,,,OEXT2060002800,OEXT2060039300,OEXT2060124100,,sn_si-kg,206,00000,,0.00196832342661
581,217385,2060139800,2060046200,2060044400,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060046200,OEXT2060044400,OEXT2060139800,,sn_si-kg,206,00000,,0.00568988096186
582,217411,2060023000,2060008500,2060008200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060008500,OEXT2060008200,OEXT2060023000,,sn_si-kg,206,00000,,0.000706836914552
583,217412,2060023100,2060008200,2060008500,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060008200,OEXT2060008500,OEXT2060023100,,sn_si-kg,206,00000,,0.000711504234391
584,217413,2060024200,2060008500,2060009200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060008500,OEXT2060009200,OEXT2060024200,,sn_si-kg,206,00000,,0.00135833119085
585,217414,2060024300,2060009200,2060008500,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060009200,OEXT2060008500,OEXT2060024300,,sn_si-kg,206,00000,,0.00140713881769
586,217415,2060046400,2060015300,2060015100,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015300,OEXT2060015100,OEXT2060046400,,sn_si-kg,206,00000,,0.00122225627141
587,217416,2060046500,2060015100,2060015300,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015100,OEXT2060015300,OEXT2060046500,,sn_si-kg,206,00000,,0.00122225627214
588,217417,2060034800,2060012100,2060011700,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,,5,,,OEXT2060012100,OEXT2060011700,OEXT2060034800,,sn_si-kg,206,00000,,0.00493418412364
589,217418,2060034900,2060011700,2060012100,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,,5,,,OEXT2060011700,OEXT2060012100,OEXT2060034900,,sn_si-kg,206,00000,,0.00497898883013
590,217419,2060036000,2060012400,2060012100,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,,5,,,OEXT2060012400,OEXT2060012100,OEXT2060036000,,sn_si-kg,206,00000,,0.00198428488137
591,217420,2060036100,2060012100,2060012400,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,,5,,,OEXT2060012100,OEXT2060012400,OEXT2060036100,,sn_si-kg,206,00000,,0.00201395106569
592,217421,2060158500,2060050300,2060050200,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,,5,,,OEXT2060050300,OEXT2060050200,OEXT2060158500,,sn_si-kg,206,00000,,0.000483764927178
593,217422,2060163900,2060051900,2060052600,0,0,107,000,-,¸ÅÈ­¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060051900,OEXT2060052600,OEXT2060163900,,sn_si-kg,206,00000,,0.000472539829574
594,217429,2060134300,2060043800,2060042700,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,,5,,,OEXT2060043800,OEXT2060042700,OEXT2060134300,,sn_si-kg,206,00000,,0.00520503768215
